"Id","SalePrice"
2640,147992.426224527
2641,105588.245969966
2642,191130.377519799
2643,107632.531721483
2644,118724.230015525
2645,111687.087772351
2646,97172.9219515657
2647,105948.199924645
2648,137305.533774331
2649,155182.335376675
2650,134258.287161071
2651,139760.734136825
2652,400542.813740083
2653,252866.563553063
2654,260305.017819481
2655,397176.647466671
2656,319942.51730087
2657,355014.690891778
2658,311085.998711387
2659,307840.538011531
2660,367451.057260943
2661,360849.817675082
2662,366576.080495805
2663,283355.18883971
2664,285077.902459408
2665,333289.435051514
2666,289906.094125034
2667,173401.594433598
2668,181907.400401577
2669,184711.845917866
2670,269220.479491209
2671,187972.32213582
2672,196723.862953614
2673,195529.981795392
2674,190037.135108788
2675,174282.555464366
2676,192477.24003023
2677,197094.004982333
2678,243986.305355001
2679,278580.900888565
2680,290157.742749523
2681,395751.171566555
2682,305497.41968398
2683,488887.538688397
2684,317892.898626415
2685,322684.77584877
2686,245802.402254809
2687,295217.448619839
2688,216011.822291309
2689,210039.826011844
2690,398532.835219958
2691,188496.887616435
2692,143327.285887071
2693,202193.434622
2694,138785.01663724
2695,189837.583364493
2696,183035.385892862
2697,184630.917681562
2698,190244.467045126
2699,175547.526487657
2700,157860.960563471
2701,148153.31171634
2702,114192.428994179
2703,127727.792635801
2704,141304.087651522
2705,116210.30239855
2706,108402.345797991
2707,120776.359169312
2708,129732.410207405
2709,104478.961448859
2710,124307.384362324
2711,257529.900352217
2712,382410.601157176
2713,165827.898712957
2714,150965.219754668
2715,168230.180042386
2716,147734.718488875
2717,191820.632453256
2718,214581.799161626
2719,154519.139599453
2720,172737.325883611
2721,129787.247603677
2722,162308.602427942
2723,143379.704798203
2724,126231.942362184
2725,127353.401427744
2726,148769.557157712
2727,177968.162747121
2728,181273.386146937
2729,146772.390198963
2730,147458.959716929
2731,127721.104419007
2732,131795.880054147
2733,155752.014582121
2734,144309.030292505
2735,133232.516683337
2736,135337.469902425
2737,117058.55623949
2738,139162.684467248
2739,159745.628371646
2740,133030.986075737
2741,144316.587969858
2742,155450.592223268
2743,155307.676359512
2744,155609.818901563
2745,141011.376334067
2746,134965.08732215
2747,152838.372829628
2748,130006.173994727
2749,126257.943816113
2750,126982.050255165
2751,130411.41984376
2752,205809.707434074
2753,151353.299091692
2754,194025.40973416
2755,139191.923381054
2756,94818.1614587155
2757,73368.1559567284
2758,87847.7591614917
2759,160612.639661038
2760,121512.82545101
2761,140223.110609469
2762,140487.797692318
2763,186333.627542562
2764,149291.557112153
2765,286309.352844304
2766,118854.762403213
2767,86709.3207902868
2768,127210.539925883
2769,129848.969170187
2770,137988.120159129
2771,102925.685386269
2772,108443.318468772
2773,164128.100212236
2774,143301.991453125
2775,115768.282970231
2776,146942.911022976
2777,151115.959714693
2778,106677.317900941
2779,121346.071987005
2780,99483.0286011187
2781,93422.2891698297
2782,97052.7339562706
2783,95014.4399610251
2784,121926.199996002
2785,132844.495003352
2786,66738.302198187
2787,128507.677318988
2788,75739.6249245378
2789,163651.570425068
2790,92861.3832590226
2791,113946.922063815
2792,53458.5475748887
2793,145757.844461193
2794,98746.2325563855
2795,118283.546312188
2796,95593.9473499984
2797,206971.046806926
2798,106840.140112109
2799,118944.751391808
2800,76007.1258330166
2801,109031.254779555
2802,131185.039852358
2803,168764.009397772
2804,131157.636901825
2805,98305.9966113473
2806,87178.651666454
2807,159212.193253924
2808,142551.679079881
2809,133119.872305681
2810,122665.8430402
2811,158198.317827284
2812,167494.741266198
2813,158042.602659515
2814,161885.647617257
2815,97639.9585517271
2816,226888.813731123
2817,150756.050791983
2818,132558.869985345
2819,166256.270754633
2820,135591.09243004
2821,108636.006418619
2822,193115.197570606
2823,296472.475937008
2824,159978.653744614
2825,141519.85838403
2826,127804.968443281
2827,140851.054002879
2828,224665.244489093
2829,216589.689206316
2830,231293.598542345
2831,175015.911531502
2832,234894.926983828
2833,305915.091451784
2834,224865.939946308
2835,225336.000597965
2836,190141.013997132
2837,157867.204159094
2838,148543.483630906
2839,170822.434630658
2840,201735.717862766
2841,202387.710508403
2842,227594.842723566
2843,149747.536175027
2844,175004.733658777
2845,125455.670410796
2846,207984.272705339
2847,204400.584409507
2848,213840.993820755
2849,197010.469229052
